station_id,station_name,municipality,latitude,longitude,wheelchair_accessible,location_type,vehicle_type
70234,Dean Road,Brookline,42.337628,-71.142309,False,0,0.0
2431,Somerville Ave opp Beacon Terr,Somerville,42.38748,-71.117346,True,0,3.0
9070027,North Station,Boston,42.36546,-71.058239,True,0,3.0
6357,River St @ Way St,Boston,42.256236,-71.12058,True,0,3.0
12610,Somerville Ave @ Merriam St,Somerville,42.378242,-71.091691,True,0,3.0
1227,Tremont St @ Melnea Cass Blvd,Boston,42.335698,-71.086826,True,0,3.0
46495,Hyde Park Ave opp Florian Street,Boston,42.286822,-71.118752,True,0,3.0
node-402-lobby,World Trade Center,Boston,,,True,3,
9070509,Ball Square - Boston Ave @ Broadway,Somerville,42.40015,-71.11175,True,0,3.0
node-980-platform,Science Park/West End,Boston,42.366701,-71.067904,True,3,
74617,South Station,Boston,42.352271,-71.055242,True,0,3.0
node-forhl-slowbusstairs-lobby,Forest Hills,Boston,42.300527,-71.113738,True,3,
place-aport,Airport,Boston,42.374262,-71.030395,True,1,
node-aport-bremenstairs-bridge,Airport,Boston,42.374438,-71.030366,True,3,
2339,Blanchard Rd @ Hamilton Rd,Cambridge,42.393748,-71.158204,True,0,3.0
56459,Cummins Hwy @ Alabama St,Boston,42.271802,-71.106331,True,0,3.0
node-881-lobby,Sullivan Square,Boston,,,True,3,
1806,Brookline Ave @ The Fenway,Boston,42.342626,-71.103291,True,0,3.0
46435,Cummins Hwy @ Greenfield Rd,Boston,42.27163,-71.10644,True,0,3.0
node-418-lobby,Courthouse,Boston,,,True,3,
70181,Brookline Village,Brookline,42.33257,-71.117041,True,0,0.0
node-pktrm-nbexitpaid,Park Street,Boston,,,True,3,
node-lech-firststairs-top,Lechmere,Cambridge,42.371667,-71.076756,True,3,
node-crtst-wtcexit-farepaid,Courthouse,Boston,,,True,3,
1847,Weld St @ Church St,Boston,42.293003,-71.149474,True,0,3.0
68,Massachusetts Ave @ Bay St,Cambridge,42.368951,-71.110427,True,0,3.0
560,Geneva Ave @ Holiday St,Boston,42.302248,-71.069383,True,0,3.0
1035,Market St @ Washington St,Boston,42.349261,-71.153309,True,0,3.0
1250,Tremont St @ Concord Sq,Boston,42.340447,-71.078336,True,0,3.0
node-crtst-northentstair-lobby,Courthouse,Boston,,,True,3,
1713,Blue Hill Ave @ Goodale Rd,Boston,42.282425,-71.092282,True,0,3.0
5887,220 Waldemar Ave,Boston,42.393252,-71.008144,True,0,3.0
11,Melnea Cass Blvd opp Kerr Way,Boston,42.334763,-71.084459,True,0,3.0
node-sdmnl-benn-fareunpaid,Suffolk Downs,Boston,42.390439,-70.997026,True,3,
1533,Boylston St @ Clark Rd,Brookline,42.329739,-71.128527,True,0,3.0
76124,Harvard,Cambridge,42.373483,-71.119771,True,0,3.0
node-north-wvalentiexitstairs-bottom,North Station,Boston,42.365048,-71.060016,True,3,
node-pktrm-weststairs-lobby,Park Street,Boston,,,True,3,
node-coecl-wbfarepaid,Copley,Boston,42.350189,-71.0774,True,3,
node-509-sbplatform,Porter,Cambridge,42.388777,-71.118753,True,3,
9170153,Hynes - Commonwealth Ave @ Massachusetts Ave,Boston,42.34937,-71.088504,True,0,3.0
2002,Centre St @ Arborway,Boston,42.308863,-71.11995,False,0,3.0
1051,Western Ave @ Travis St,Boston,42.363248,-71.128518,True,0,3.0
node-bbsta-13clarexit-farepaid,Back Bay,Boston,,,True,3,
1371,Harvard St opp Vernon St,Brookline,42.338226,-71.121312,True,0,3.0
2733,Broadway @ Medford St - Magoun Sq,Somerville,42.397313,-71.104121,True,0,3.0
60,Washington St @ Lenox St,Boston,42.334963,-71.078951,True,0,3.0
node-429-lobby,Maverick,Boston,42.368169,-71.040401,True,3,
DB-2230-B0,Morton Street - Morton St @ Evans St,Boston,42.280886,-71.084654,True,0,3.0
286,E 8th St @ Dorchester St,Boston,42.332782,-71.050957,True,0,3.0
1268,Washington St @ Shepard St,Boston,42.348224,-71.149882,True,0,3.0
node-rcmnl-847-platform,Roxbury Crossing,Boston,42.331244,-71.095608,True,3,
1425,Cambridge St @ Springfield St,Cambridge,42.373716,-71.100371,True,0,3.0
door-matt-northbus,Upper Busway,Boston,42.267684,-71.092224,True,2,
2879,Mystic Ave @ Temple Rd,Somerville,42.395563,-71.088935,True,0,3.0
101,Massachusetts Ave @ Sidney St,Cambridge,42.362988,-71.099486,True,0,3.0
12614,Waterhouse St @ Massachusetts Ave,Cambridge,42.377759,-71.120538,True,0,3.0
NEC-2276-01,Back Bay,Boston,42.347283,-71.075312,True,0,2.0
1189,Soldiers Field Rd @ Cambridge St,Boston,42.361317,-71.117952,False,0,3.0
node-813-top,Alewife,Cambridge,42.396122,-71.141487,True,3,
10032,E 1st St opp O St,Boston,42.338274,-71.029203,True,0,3.0
2718,Broadway @ Austin St,Somerville,42.38686,-71.080685,True,0,3.0
65741,100 S Huntington Ave,Boston,42.329401,-71.11093,True,0,3.0
32818,1661 Hyde Park Ave,Boston,42.241728,-71.130753,True,0,3.0
node-392-bottom,North Station,Boston,42.365359,-71.060352,True,3,
11803,Longwood Ave @ Binney St,Boston,42.338207,-71.105846,True,0,3.0
421,Talbot Ave opp Kerwin St,Boston,42.293177,-71.082315,True,0,3.0
node-sstat-south-fareunpaid,South Station,Boston,,,True,3,
1872,Opp 174 Walter St,Boston,42.294757,-71.130421,True,0,3.0
node-921-lobby,Prudential,Boston,,,True,3,
door-north-causewayexite,Causeway St,Boston,42.365568,-71.060358,False,2,
28281,Main St @ City Sq,Boston,42.37226,-71.061979,True,0,3.0
node-alfcl-wgaragestairs-third,Alewife,Cambridge,42.395511,-71.142221,True,3,
node-987-lobby,Porter,Cambridge,42.388489,-71.119066,True,3,
70216,Kent Street,Brookline,42.343927,-71.114569,False,0,0.0
177,Saint James Ave @ Arlington St,Boston,42.351039,-71.070502,True,0,3.0
779,Spring St @ Centre St,Boston,42.278107,-71.160282,True,0,3.0
6522,Dedham Pkwy @ Georgetowne Dr,Boston,42.255639,-71.143083,True,0,3.0
node-smmnl-fareunpaid,Shawmut,Boston,42.293117,-71.065797,True,3,
door-forhl-south,"Arborway, Southwest Corridor Park",Boston,42.30183,-71.113534,True,2,
770,Centre St @ Wedgemere Rd,Boston,42.271926,-71.161403,True,0,3.0
node-wimnl-ibpaidstairs-bridge,Wood Island,Boston,42.3798,-71.022876,True,3,
node-409-bridge,Airport,Boston,42.374464,-71.030249,True,3,
69,Massachusetts Ave opp Lee St,Cambridge,42.367873,-71.107884,True,0,3.0
71317,Huntington Ave @ Parker St,Boston,42.338809,-71.092248,True,0,3.0
door-andrw-dotave,"Street, Buses",Boston,42.330017,-71.057309,False,2,
node-dwnxg-stair3-platform,Downtown Crossing,Boston,,,True,3,
9070120,Washington Street - Commonwealth Ave @ Washington St,Boston,42.34385,-71.142476,True,0,3.0
1589,Western Ave @ Riverdale St,Boston,42.363148,-71.132038,True,0,3.0
17093,Terminal B Stop 2 - Arrivals Level,Boston,42.362099,-71.017983,True,0,3.0
1555,Washington St @ Walnut St,Brookline,42.331641,-71.116532,False,0,3.0
node-spmnl-ibstairs-lobby,Science Park/West End,Boston,42.366683,-71.067831,True,3,
8391,Baker St opp Dunwell St,Boston,42.277573,-71.166864,True,0,3.0
node-sstat-outmainstair-lobby,South Station,Boston,,,True,3,
2426,Rindge Ave opp Clifton St,Cambridge,42.393628,-71.136026,True,0,3.0
door-pktrm-elevatoreb,Tremont St to Lobby (Elevator 804),Boston,42.356172,-71.062239,True,2,
1621,W Boundary Rd @ Georgetowne Dr,Boston,42.259345,-71.145404,True,0,3.0
70508,Magoun Square,Somerville,42.39405,-71.106688,True,0,0.0
DB-2249-B3,Four Corners/Geneva - 198 Geneva Ave,Boston,42.305194,-71.076651,True,0,3.0
DB-2240-B1,Talbot Avenue - Talbot Ave @ Pick-up/Drop-off,Boston,42.292015,-71.077978,True,0,3.0
413,Blue Hill Ave @ Wayne St,Boston,42.306888,-71.08442,True,0,3.0
65471,Devonshire St @ Water St,Boston,42.357732,-71.057373,True,0,3.0
1890,Independence Dr opp Maranville St,Boston,42.296741,-71.157705,True,0,3.0
3085,Adams St @ King St,Boston,42.293022,-71.057242,True,0,3.0
node-336-entrance,Davis,Somerville,42.396792,-71.121828,True,3,
node-842-lobby,Forest Hills,Boston,42.300809,-71.114206,True,3,
node-grnst-stairs-platform,Green Street,Boston,42.310317,-71.107743,True,3,
node-948-lobby,Kenmore,Boston,42.34867,-71.095573,True,3,
842,Lagrange St @ Westmount Ave,Boston,42.282456,-71.160818,True,0,3.0
node-esomr-innercross-entrance,East Somerville,Somerville,42.380209,-71.087312,True,3,
node-alfcl-wgaragestairs-ground,Alewife,Cambridge,42.395511,-71.142221,True,3,
node-wimnl-benn-fareunpaid,Wood Island,Boston,42.379793,-71.022981,True,3,
822,Centre St @ Autumn St,Boston,42.276483,-71.160531,True,0,3.0
place-chill,Chestnut Hill Avenue,Boston,42.338169,-71.15316,False,1,
70012,Massachusetts Avenue,Boston,42.340927,-71.084188,True,0,1.0
node-davis-340stair-lobby,Davis,Somerville,,,True,3,
node-harsq-harstair-lobby,Harvard,Cambridge,42.374587,-71.118877,True,3,
10012,Albany St @ Wareham St,Boston,42.338361,-71.066667,True,0,3.0
node-crtst-southlobstair-lobby,Courthouse,Boston,,,True,3,
6505,Hyde Park Ave @ Westminster St,Boston,42.264119,-71.12146,True,0,3.0
8337,River St opp Turtle Pond Pkwy,Boston,42.246537,-71.136126,True,0,3.0
1587,Franklin Park Zoo @ Entrance,Boston,42.303124,-71.08595,False,0,3.0
70211,Saint Mary's Street,Brookline,42.345884,-71.107697,True,0,0.0
node-davis-colstairup-middle,Davis,Somerville,,,True,3,
node-prmnl-920stair-platform,Prudential,Boston,,,True,3,
9370041,Fields Corner - Geneva Ave @ Vinson St,Boston,42.29891,-71.06398,True,0,3.0
1405,Cambridge St @ Prospect St,Cambridge,42.373331,-71.098247,True,0,3.0
node-shmnl-platstair-platform,Savin Hill,Boston,42.310729,-71.053594,True,3,
85569,Baker St @ Wycliff Ave,Boston,42.276201,-71.167133,True,0,3.0
352,Dorchester Ave @ Belfort St,Boston,42.315311,-71.056616,True,0,3.0
70093,Ashmont,Boston,42.284508,-71.063833,True,0,1.0
node-bbsta-e57stairs-platform,Back Bay,Boston,,,True,3,
5841,Bennington St @ Westbrook St,Boston,42.384811,-71.012515,True,0,3.0
place-gilmn,Gilman Square,Somerville,42.387928,-71.096766,True,1,
node-332-ol,Downtown Crossing,Boston,,,True,3,
node-141-platform,Back Bay,Boston,,,True,3,
1085,Chestnut Hill Ave @ Academy Hill Rd,Boston,42.347089,-71.15375,True,0,3.0
door-pktrm-winter,"Tremont St, Winter St",Boston,42.356397,-71.062008,False,2,
node-389-lobby,South Station,Boston,,,True,3,
DB-2258-01,Uphams Corner,Boston,42.319125,-71.068627,True,0,2.0
12232,Main St @ Galileo Way,Cambridge,42.362762,-71.089176,True,0,3.0
6476,Hyde Park Ave @ Ramsdell Ave,Boston,42.276992,-71.119388,True,0,3.0
5670,Chelsea St opp Curtis St,Boston,42.383997,-71.022681,True,0,3.0
10,Theo Glynn Way @ Newmarket Sq,Boston,42.330555,-71.068787,True,0,3.0
1486,Dudley St @ Magazine St,Boston,42.325142,-71.074807,True,0,3.0
10928,Harvard Ave @ Brighton Ave,Boston,42.352614,-71.132097,True,0,3.0
8330,113 W Milton St opp Pine Ave,Boston,42.238957,-71.138145,True,0,3.0
node-aport-ebpaidstairs-platform,Airport,Boston,42.374156,-71.030072,True,3,
node-145-lobby,Tufts Medical Center,Boston,,,True,3,
place-fldcr,Fields Corner,Boston,42.300093,-71.061667,True,1,
1843,Weld St @ Maple St,Boston,42.291526,-71.157421,True,0,3.0
67,Mt Auburn St @ Putnam Ave,Cambridge,42.370044,-71.113514,True,0,3.0
5896,Walley St @ Gladstone St,Boston,42.389133,-70.999388,True,0,3.0
1195,Cambridge St @ Emery Rd,Boston,42.354278,-71.135846,True,0,3.0
5014,College Ave @ William St,Somerville,42.398992,-71.119993,True,0,3.0
915,Washington St @ Langley Rd,Boston,42.349181,-71.163647,True,0,3.0
70048,Airport,Boston,42.374262,-71.030395,True,0,1.0
2909,Boston St opp Mayhew St,Boston,42.321863,-71.061285,True,0,3.0
9170014,Back Bay - Columbus Ave @ Dartmouth St,Boston,42.34621,-71.074988,True,0,3.0
node-415-lobby,Courthouse,Boston,,,True,3,
8687,Adams St @ Minot St,Boston,42.283684,-71.055696,True,0,3.0
17421,Seaver St opp Harold St,Boston,42.312247,-71.093668,True,0,3.0
node-astao-revdoorstair-ground,Assembly,Somerville,42.392157,-71.077538,True,3,
node-asmnl-peafarepaid,Ashmont,Boston,42.285063,-71.063999,True,3,
node-crtst-southentstair-entrance,Courthouse,Boston,,,True,3,
10612,Washington St opp W Boundary Rd,Boston,42.26792,-71.149996,True,0,3.0
70066,Porter,Cambridge,42.3884,-71.119149,True,0,1.0
11839,Corey St @ LaGrange St,Boston,42.300091,-71.169801,True,0,3.0
node-sstat-419stair-lobby,South Station,Boston,,,True,3,
node-ccmnl-farepaid,Community College,Boston,,,True,3,
node-870-lobby,Downtown Crossing,Boston,,,True,3,
1222,Columbus Ave @ Malcolm X Blvd,Boston,42.331191,-71.094468,True,0,3.0
1871,Walter St @ Mendum St,Boston,42.292623,-71.130414,True,0,3.0
478,Washington St @ Harvard St,Boston,42.299101,-71.073547,True,0,3.0
door-sstat-usps,USPS Post Office,Boston,42.351108,-71.054729,True,2,
node-masta-farepaid,Massachusetts Avenue,Boston,42.341426,-71.083572,True,3,
place-NB-0072,Bellevue,Boston,42.286588,-71.145557,True,1,
70114,Chiswick Road,Boston,42.340808,-71.150633,False,0,0.0
2794,Poplar St @ Beech St,Boston,42.273372,-71.129526,True,0,3.0
81835,Grove St opp Allandale Rd,Brookline,42.305786,-71.147817,True,0,3.0
node-rsmnl-eramp-platform,Reservoir,Brookline,42.335163,-71.14788,True,3,
place-denrd,Dean Road,Brookline,42.337807,-71.141853,False,1,
node-lech-firststairs-bottom,Lechmere,Cambridge,42.371716,-71.076785,True,3,
node-astao-718-lobby,Assembly,Somerville,42.392198,-71.077432,True,3,
node-961-bottom,Alewife,Cambridge,42.39612,-71.139856,True,3,
door-amory-ebamory,Amory St,Boston,42.350845,-71.113863,True,2,
2449,Prospect St @ Gardner Rd,Cambridge,42.370757,-71.099925,True,0,3.0
node-958-platform,Fields Corner,Boston,42.299982,-71.061671,True,3,
door-grnst-main,"Woolsey Sq, Green St, Amory St",Boston,42.310556,-71.107519,True,2,
515,Washington St @ Fuller St,Boston,42.281923,-71.071177,True,0,3.0
1883,Weld St @ Manthorne Rd,Boston,42.293042,-71.154234,True,0,3.0
node-forhl-slowbusstairs-busway,Forest Hills,Boston,42.300448,-71.113793,True,3,
node-prmnl-152stair-platform,Prudential,Boston,,,True,3,
node-sstat-400stair-middle,South Station,Boston,,,True,3,
2027,Mt Auburn St opp Coolidge Ave,Cambridge,42.375044,-71.139963,True,0,3.0
node-state-oldstatepassageministairs-street,State,Boston,,,True,3,
node-970-lobby,Ashmont,Boston,42.284479,-71.063875,True,3,
6390,River St opp Way St,Boston,42.256279,-71.120718,True,0,3.0
31255,Drydock Ave @ Design Center Place,Boston,42.3446,-71.034476,True,0,3.0
1473,Bowdoin St @ Quincy St,Boston,42.308395,-71.064656,True,0,3.0
door-astao-foley,Foley St,Somerville,42.393312,-71.077661,True,2,
11599,Seaport Blvd @ Fan Pier Blvd,Boston,42.352561,-71.046914,True,0,3.0
node-wimnl-obunpaidstairs-street,Wood Island,Boston,42.379464,-71.022999,True,3,
1248,Tremont St @ Pembroke St,Boston,42.341601,-71.076185,True,0,3.0
9070215,Kent Street,Brookline,42.344407,-71.11386,True,0,3.0
33,City Point Bus Terminal,Boston,42.338537,-71.031181,True,0,3.0
node-879-lobby,Andrew,Boston,,,True,3,
node-440-bridge,Orient Heights,Boston,42.38696,-71.00486,True,3,
11413,Columbus Ave @ Walnut Ave,Boston,42.313455,-71.095355,True,0,3.0
10820,Veterans Hospital West Roxbury,Boston,42.275227,-71.172037,True,0,3.0
node-gover-wbtransstairs-gl,Government Center,Boston,,,True,3,
node-gover-ebtransstairs-bl,Government Center,Boston,,,True,3,
545,Morton St @ Canterbury St,Boston,42.292903,-71.096071,True,0,3.0
76129,Harvard,Cambridge,42.373612,-71.119323,True,0,3.0
5889,Crestway Rd @ Faywood Ave,Boston,42.392255,-71.005005,True,0,3.0
door-dwnxg-macys,Macy's,Boston,42.355253,-71.060521,True,2,
1253,Tremont St @ Douglas Pk,Boston,42.337824,-71.083178,True,0,3.0
3080,Adams St @ Franconia St,Boston,42.285338,-71.054975,True,0,3.0
1556,Brookline Ave opp Pearl St,Brookline,42.332788,-71.113648,True,0,3.0
node-harsq-sqfarepaid,Harvard,Cambridge,42.373649,-71.11897,True,3,
376,Talbot Ave @ Kerwin St,Boston,42.293345,-71.082526,True,0,3.0
70067,Harvard,Cambridge,42.374663,-71.118814,True,0,1.0
1580,Blue Hill Ave @ Irwin St,Boston,42.321122,-71.077605,True,0,3.0
node-906-passage,Haymarket,Boston,,,True,3,
node-968-platform,Ashmont,Boston,42.284995,-71.063875,True,3,
node-sdmnl-unib-bridge,Suffolk Downs,Boston,42.390654,-70.997328,True,3,
door-shmnl-savin,Savin Hill Ave,Boston,42.311299,-71.053302,True,2,
node-394-lobby,Aquarium,Boston,,,True,3,
node-harsq-lowupstair-upper,Harvard,Cambridge,42.373373,-71.120147,True,3,
77777,Melnea Cass Blvd @ Washington St,Boston,42.332906,-71.081253,True,0,3.0
70220,Coolidge Corner,Brookline,42.342028,-71.121685,True,0,0.0
node-pktrm-midupassstairs-under,Park Street,Boston,,,True,3,
1159,Centre St @ Barbara St,Boston,42.321093,-71.110544,True,0,3.0
node-903-platform,Haymarket,Boston,,,True,3,
1571,Blue Hill Ave @ Ingleside St,Boston,42.317317,-71.077926,True,0,3.0
place-brmnl,Brigham Circle,Boston,42.334229,-71.104609,True,1,
8394,Baker St @ Varick Rd,Boston,42.283723,-71.169493,True,0,3.0
node-knncl-nbmain-fareunpaid,Kendall/MIT,Cambridge,42.362507,-71.086214,True,3,
1839,VFW Pkwy @ Corey St,Boston,42.293545,-71.16257,True,0,3.0
node-425-lobby,Charles/MGH,Boston,42.361057,-71.070463,True,3,
door-gover-main,City Hall Plaza,Boston,42.359699,-71.05936,True,2,
node-932-platform,Airport,Boston,42.374562,-71.03024,True,3,
node-sdmnl-benn-farepaid,Suffolk Downs,Boston,42.390439,-70.997026,True,3,
566,Geneva Ave @ Columbia Rd,Boston,42.306277,-71.07851,True,0,3.0
node-state-wonderlandoldstatestairs-landing,State,Boston,,,True,3,
1488,Dudley St @ Adams St,Boston,42.327844,-71.077494,True,0,3.0
WML-0012-05,Back Bay,Boston,42.34759,-71.075393,True,0,2.0
889,Summer St opp WTC Ave,Boston,42.346836,-71.043514,True,0,3.0
21,E Broadway @ G St,Boston,42.335423,-71.044136,True,0,3.0
1741,Seaver St @ Humboldt Ave,Boston,42.309876,-71.091897,True,0,3.0
node-924-lobby,Aquarium,Boston,,,True,3,
node-asmnl-peanbstair-lobby,Ashmont,Boston,42.285047,-71.063944,True,3,
node-127-lobby,Forest Hills,Boston,42.300694,-71.113653,True,3,
10769,Centre St @ Grove St,Boston,42.268891,-71.161806,True,0,3.0
162,W Broadway @ C St,Boston,42.339917,-71.052494,True,0,3.0
48,Dorchester St @ W 6th St,Boston,42.333973,-71.049151,True,0,3.0
2672,Highland Ave @ Cherry St,Somerville,42.393014,-71.114173,True,0,3.0
node-pktrm-stair8-gl,Park Street,Boston,,,True,3,
place-smmnl,Shawmut,Boston,42.293126,-71.065738,True,1,
9070211,Saint Mary's Street,Brookline,42.346095,-71.107571,True,0,3.0
70015,Back Bay,Boston,42.34735,-71.075727,True,0,1.0
NB-0072-S,Bellevue,Boston,42.286588,-71.145557,True,0,2.0
door-sstat-atlantic,Atlantic Ave,Boston,42.351551,-71.055716,True,2,
node-coecl-ebfareunpaid,Copley,Boston,42.349835,-71.078072,True,3,
2687,Highland Ave @ Walnut St,Somerville,42.385133,-71.094311,True,0,3.0
854,Massachusetts Ave @ Harrison Ave,Boston,42.334748,-71.07511,True,0,3.0
door-jfk-sydneys,Sydney St (South),Boston,42.319895,-71.052602,False,2,
1202,N Beacon St @ Vineland St,Boston,42.357187,-71.152796,False,0,3.0
5881,Bennington St @ Antrim St,Boston,42.387193,-71.005518,False,0,3.0
node-state-bowdoinramp-wbplatform,State,Boston,,,True,3,
579,River St @ Gladeside Ave,Boston,42.270351,-71.087361,True,0,3.0
1092,Chestnut Hill Ave @ Beacon St,Boston,42.336386,-71.151428,False,0,3.0
node-jfk-bracolfarepaid,JFK/UMass,Boston,42.321178,-71.052378,True,3,
2930,Columbia Rd @ Hamilton St,Boston,42.310128,-71.072044,True,0,3.0
12759,Washington St @ Myrtle St - Cobble Hill Apt,Somerville,42.381697,-71.084052,True,0,3.0
6564,Summer St @ South Station - Red Line entrance,Boston,42.352253,-71.054774,True,0,3.0
2636,Broadway @ North St,Somerville,42.405932,-71.131478,True,0,3.0
node-sstat-382stair-lobby,South Station,Boston,,,True,3,
208,Summer St @ Powerhouse St,Boston,42.340464,-71.035651,True,0,3.0
node-chmnl-fareunpaid,Charles/MGH,Boston,42.36111,-71.070358,True,3,
node-767-top,Magoun Square,Somerville,42.393854,-71.106485,True,3,
1270,Washington St @ Monastery Rd,Boston,42.346111,-71.146379,True,0,3.0
1059,River St @ Green St,Cambridge,42.365072,-71.105142,True,0,3.0
node-state-waterststairs-lobby,State,Boston,,,True,3,
node-sdmnl-pobstair-bridge,Suffolk Downs,Boston,42.390504,-70.99706,True,3,
11241,South Bay Mall @ Target,Boston,42.330107,-71.062519,False,0,3.0
place-mispk,Mission Park,Boston,42.333195,-71.109756,False,1,
NEC-2287-04,South Station,Boston,42.35122,-71.055396,True,0,2.0
9070212,Saint Mary's Street - Beacon St @ Saint Mary's St,Brookline,42.345892,-71.107009,True,0,3.0
node-north-passageway-subway,North Station,Boston,42.365735,-71.060795,True,3,
2796,Poplar St @ Metropolitan Ave,Boston,42.275802,-71.125725,True,0,3.0
node-842-platform,Forest Hills,Boston,42.300809,-71.114206,True,3,
3070,Neponset Ave @ S Monroe Ter,Boston,42.292893,-71.050815,True,0,3.0
1302,Harvard Ave @ Commonwealth Ave,Boston,42.350621,-71.131245,True,0,3.0
70088,Savin Hill,Boston,42.310591,-71.053612,True,0,1.0
70116,Sutherland Road,Boston,42.341589,-71.146089,False,0,0.0
70131,Harvard Avenue,Boston,42.350602,-71.130727,True,0,0.0
node-728-street,Ruggles,Boston,42.336228,-71.089127,True,3,
node-cntsq-861-platform,Central,Cambridge,42.365109,-71.103409,True,3,
