Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y,source_file,cleaned_date
Smith Playground,,Allston-Brighton,284.0,Playground,UA,,,,"2-5,5-12",POINT (-71.132376194999949 42.363561401000027),-71.13237619499995,42.36356140100003,park_features.csv,2025-11-30 19:58:11
Portsmouth Street Playground,,Allston-Brighton,243.0,Playground,UA,,,,"2-5,5-12",POINT (-71.144645963999949 42.359410832000037),-71.14464596399995,42.35941083200004,park_features.csv,2025-11-30 19:58:11
Hobart Park,,Allston-Brighton,154.0,Playground,UA,,,,"2-5,5-12",POINT (-71.161423643999967 42.355472028000065),-71.16142364399997,42.355472028000065,park_features.csv,2025-11-30 19:58:11
Joyce Playground,,Allston-Brighton,169.0,Playground,UA,,,,"2-5,5-12",POINT (-71.151184771999965 42.345299407000027),-71.15118477199997,42.34529940700003,park_features.csv,2025-11-30 19:58:11
Hardiman Playground,,Allston-Brighton,143.0,Playground,UA,,,,"2-5,5-12",POINT (-71.166533607999952 42.351284303000057),-71.16653360799995,42.35128430300006,park_features.csv,2025-11-30 19:58:11
Downer Avenue Playground,,Dorchester,92.0,Playground,UA,,,,"2-5,5-12",POINT (-71.061647369999946 42.311633335000067),-71.06164736999995,42.31163333500007,park_features.csv,2025-11-30 19:58:11
McConnell Park,,Dorchester,191.0,Playground,UA,,,,"2-5,5-12",POINT (-71.051699846999952 42.308214375000034),-71.05169984699995,42.308214375000034,park_features.csv,2025-11-30 19:58:11
Boston Common,,Back Bay/Beacon Hill,27.0,Playground,UA,,,,"2-5,5-12",POINT (-71.064688062999949 42.356099229000051),-71.06468806299995,42.35609922900005,park_features.csv,2025-11-30 19:58:11
Christopher Columbus Park,,Central Boston,56.0,Playground,UA,,,,5-12,POINT (-71.051234117999968 42.361724028000026),-71.05123411799997,42.361724028000026,park_features.csv,2025-11-30 19:58:11
Myrtle Street Playground,,Back Bay/Beacon Hill,212.0,Playground,UA,,,,2-5,POINT (-71.066115491999938 42.359245117000057),-71.06611549199994,42.35924511700006,park_features.csv,2025-11-30 19:58:11
Langone Park,,Central Boston,175.0,Playground,,,,,"2-5,5-12",POINT (-71.056761801999983 42.368700209000053),-71.05676180199998,42.36870020900005,park_features.csv,2025-11-30 19:58:11
Leo F. McCarthy Playground,,Charlestown,101.0,Playground,UA,,,,"2-5,5-12",POINT (-71.068359046999944 42.37986061600003),-71.06835904699994,42.37986061600003,park_features.csv,2025-11-30 19:58:11
Doherty Playground,,Charlestown,87.0,Playground,UA,,,,5-12,POINT (-71.06772626999998 42.382402619000061),-71.06772626999998,42.38240261900006,park_features.csv,2025-11-30 19:58:11
Noyes Playground,,East Boston,216.0,Playground,UA,,,,"2-5,5-12",POINT (-71.010968333999983 42.388515594000069),-71.01096833399998,42.38851559400007,park_features.csv,2025-11-30 19:58:11
Cook Street Play Area,,Charlestown,68.0,Playground,UA,,,,"2-5,5-12",POINT (-71.06414876599996 42.380939506000061),-71.06414876599996,42.38093950600006,park_features.csv,2025-11-30 19:58:11
American Legion Playground,,East Boston,9.0,Playground,UA,,,,"2-5,5-12",POINT (-71.030093501999943 42.382415432000073),-71.03009350199994,42.38241543200007,park_features.csv,2025-11-30 19:58:11
Paris Street Playground,,East Boston,226.0,Playground,UA,,,,"2-5,5-12",POINT (-71.037275136999938 42.372178430000076),-71.03727513699994,42.37217843000008,park_features.csv,2025-11-30 19:58:11
Porzio Park,,East Boston,244.0,Playground,UA,,,,"2-5,5-12",POINT (-71.028854336999984 42.365146759000027),-71.02885433699998,42.36514675900003,park_features.csv,2025-11-30 19:58:11
Flaherty Park,,South Boston,118.0,Playground,UA,,,,"2-5,5-12",POINT (-71.053015464999987 42.341809191000038),-71.05301546499999,42.34180919100004,park_features.csv,2025-11-30 19:58:11
Sweeney Playground,,South Boston,297.0,Playground,UA,,,,"2-5,5-12",POINT (-71.051383275999967 42.337246360000051),-71.05138327599997,42.33724636000005,park_features.csv,2025-11-30 19:58:11
Ronan Park,,Dorchester,268.0,Playground,UA,,,,"2-5,5-12",POINT (-71.063902503999941 42.30505069600008),-71.06390250399994,42.30505069600008,park_features.csv,2025-11-30 19:58:11
Byrne Playground,,Dorchester,39.0,Playground,UA,,,,"2-5,5-12",POINT (-71.052782492999938 42.300843711000027),-71.05278249299994,42.30084371100003,park_features.csv,2025-11-30 19:58:11
Doherty/Gibson Playground,,Dorchester,88.0,Playground,UA,,,,"2-5,5-12",POINT (-71.061329462999936 42.297087264000027),-71.06132946299994,42.29708726400003,park_features.csv,2025-11-30 19:58:11
Hemenway Playground,,Dorchester,151.0,Playground,UA,,,,"2-5,5-12",POINT (-71.05583461699996 42.291438403000029),-71.05583461699996,42.29143840300003,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Playground,UA,,,,"2-5,5-12",POINT (-71.072691175999978 42.286241818000065),-71.07269117599998,42.286241818000065,park_features.csv,2025-11-30 19:58:11
Walsh Playground,,Mattapan,312.0,Playground,UA,,,,"2-5,5-12",POINT (-71.070360901999948 42.276510030000054),-71.07036090199995,42.276510030000054,park_features.csv,2025-11-30 19:58:11
Dorchester Park,,Dorchester,90.0,Playground,UA,,,,"2-5,5-12",POINT (-71.066050593999933 42.275363879000054),-71.06605059399993,42.275363879000054,park_features.csv,2025-11-30 19:58:11
Ripley Playground,,Dorchester,261.0,Playground,UA,,,,"2-5,5-12",POINT (-71.075944827999933 42.299270067000066),-71.07594482799993,42.299270067000066,park_features.csv,2025-11-30 19:58:11
Garvey Playground,,Dorchester,130.0,Playground,UA,,,,"0-2,2-5,5-12",POINT (-71.044991312999969 42.287712377000048),-71.04499131299997,42.28771237700005,park_features.csv,2025-11-30 19:58:11
Adams/King Playground,,Dorchester,2.0,Playground,UA,,,,"2-5,5-12",POINT (-71.056926278999981 42.293564207000031),-71.05692627899998,42.29356420700003,park_features.csv,2025-11-30 19:58:11
Hayes Park,,South End,147.0,Playground,UA,,,,"2-5,5-12",POINT (-71.075356890999956 42.343808628000033),-71.07535689099996,42.34380862800003,park_features.csv,2025-11-30 19:58:11
Ringgold Park,,South End,260.0,Playground,UA,,,,"2-5,5-12",POINT (-71.070160339999973 42.343462990000035),-71.07016033999997,42.343462990000035,park_features.csv,2025-11-30 19:58:11
Ramsay Park,,Roxbury,254.0,Playground,UA,,,,"2-5,5-12",POINT (-71.080152360999989 42.334909940000045),-71.08015236099999,42.334909940000045,park_features.csv,2025-11-30 19:58:11
Msgr. Reynolds Playground,,South End,202.0,Playground,UA,,,,"2-5,5-12",POINT (-71.070482819999938 42.34039905700007),-71.07048281999994,42.34039905700007,park_features.csv,2025-11-30 19:58:11
Billings Field,,West Roxbury,23.0,Playground,UA,,,,"0-2,2-5,5-12",POINT (-71.156553530999986 42.280129588000079),-71.15655353099999,42.28012958800008,park_features.csv,2025-11-30 19:58:11
Draper Playground,,West Roxbury,93.0,Playground,UA,,,,"2-5,5-12",POINT (-71.160064188999968 42.259805119000077),-71.16006418899997,42.25980511900008,park_features.csv,2025-11-30 19:58:11
Penniman Road Play Area,,Allston-Brighton,234.0,Playground,UA,,,,"2-5,5-12",POINT (-71.137242378999986 42.355126102000042),-71.13724237899999,42.35512610200004,park_features.csv,2025-11-30 19:58:11
Back Bay Fens,,Fenway/Longwood,13.0,Playground,UA,,,,"2-5,5-12",POINT (-71.091144778999933 42.345621380000068),-71.09114477899993,42.34562138000006,park_features.csv,2025-11-30 19:58:11
O'Day Playground,,South End,219.0,Playground,Bucket Swing,,,,"2-5,5-12",POINT (-71.075257988999965 42.340794907000031),-71.07525798899997,42.34079490700003,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Playground,UA,,,,"2-5,5-12",POINT (-71.043574822999972 42.370291469000051),-71.04357482299997,42.37029146900005,park_features.csv,2025-11-30 19:58:11
Caldwell Street Play Area,,Charlestown,40.0,Playground,UA,,,,"2-5,5-12",POINT (-71.077889854999967 42.385309502000041),-71.07788985499997,42.38530950200004,park_features.csv,2025-11-30 19:58:11
Stonehill Park,,Hyde Park,295.0,Playground,UA,,,,"2-5,5-12",POINT (-71.141014712999947 42.25483470100005),-71.14101471299995,42.25483470100005,park_features.csv,2025-11-30 19:58:11
Nellie Miranda Memorial Park,,Dorchester,213.0,Playground,UA,,,,"2-5,5-12",POINT (-71.065163579999933 42.31873704000003),-71.06516357999993,42.31873704000003,park_features.csv,2025-11-30 19:58:11
Forbes Street Playground,,Jamaica Plain,120.0,Playground,UA,,,,"2-5,5-12",POINT (-71.106027119999965 42.320543413000053),-71.10602711999996,42.32054341300005,park_features.csv,2025-11-30 19:58:11
Moakley Park,Dottie Curran,South Boston,200.0,Playground,UA,,,,"2-5,5-12",POINT (-71.051907292999942 42.324894580000034),-71.05190729299994,42.324894580000034,park_features.csv,2025-11-30 19:58:11
Moakley Park,Ollie,South Boston,200.0,Playground,UA,,,,"2-5,5-12",POINT (-71.051661212999988 42.328631932000064),-71.05166121299999,42.328631932000064,park_features.csv,2025-11-30 19:58:11
Shubow Park I,,Allston-Brighton,283.0,Playground,UA,,,,"2-5,5-12",POINT (-71.151989030999971 42.340458697000031),-71.15198903099997,42.34045869700003,park_features.csv,2025-11-30 19:58:11
Newland Street Park,,South End,348.0,Playground,UA,,,,5-12,POINT (-71.075854596999989 42.339184915000033),-71.07585459699999,42.33918491500003,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Playground,UA,,,,"2-5,5-12",POINT (-71.096385994999935 42.275352927000029),-71.09638599499993,42.27535292700003,park_features.csv,2025-11-30 19:58:11
Clifford Playground,Massachusetts Avenue,Roxbury,59.0,Playground,UA,,,,"2-5,5-12",POINT (-71.067309825999985 42.326807858000052),-71.06730982599998,42.326807858000045,park_features.csv,2025-11-30 19:58:11
Rogers Park,,Allston-Brighton,267.0,Playground,UA,,,,"2-5,5-12",POINT (-71.158671099999935 42.347558778000064),-71.15867109999994,42.347558778000064,park_features.csv,2025-11-30 19:58:11
Elliot Norton Park,,Central Boston,104.0,Playground,UA,,,,"2-5,5-12",POINT (-71.065754631999937 42.348998154000071),-71.06575463199994,42.34899815400007,park_features.csv,2025-11-30 19:58:11
Cuneo Park,,East Boston,74.0,Playground,UA,,,,"2-5,5-12",POINT (-71.016728331999957 42.383811079000054),-71.01672833199996,42.383811079000054,park_features.csv,2025-11-30 19:58:11
John Harvard Mall,,Charlestown,145.0,Playground,UA,,,,2-5,POINT (-71.062958882999965 42.372884567000028),-71.06295888299996,42.372884567000035,park_features.csv,2025-11-30 19:58:11
Tai Tung Park,,Central Boston,299.0,Playground,UA,,,,2-5,POINT (-71.06162233699996 42.348325211000031),-71.06162233699996,42.34832521100003,park_features.csv,2025-11-30 19:58:11
Deer Street Park,,Dorchester,80.0,Playground,UA,,,,2-5,POINT (-71.058697471999949 42.311032116000035),-71.05869747199995,42.311032116000035,park_features.csv,2025-11-30 19:58:11
Ernst Chery Jr. Playground,,Mattapan,109.0,Playground,UA,,,,"2-5,5-12",POINT (-71.099098261999984 42.274281575000032),-71.09909826199998,42.27428157500003,park_features.csv,2025-11-30 19:58:11
Union Park Street Playground,,South End,309.0,Playground,UA,,,,5-12,POINT (-71.06579826799998 42.339460324000072),-71.06579826799998,42.33946032400007,park_features.csv,2025-11-30 19:58:11
St James Street Park,,Roxbury,292.0,Playground,UA,,,,5-12,POINT (-71.085120970999981 42.327029938000067),-71.08512097099998,42.32702993800007,park_features.csv,2025-11-30 19:58:11
Christopher Lee Playground,,South Boston,57.0,Playground,UA,,,,"2-5,5-12",POINT (-71.031318219999946 42.337567421000074),-71.03131821999995,42.337567421000074,park_features.csv,2025-11-30 19:58:11
Dennis Street Park,,Roxbury,85.0,Playground,UA,,,,2-5,POINT (-71.074482417999945 42.322228621000079),-71.07448241799995,42.32222862100008,park_features.csv,2025-11-30 19:58:11
Beethoven School Play Area,,West Roxbury,20.0,Playground,UA,,,,"2-5,5-12",POINT (-71.155184709999958 42.263810747000036),-71.15518470999996,42.26381074700003,park_features.csv,2025-11-30 19:58:11
Madison Park H.S. Athletic Fields,,Roxbury,183.0,Tennis,Full,,,,,POINT (-71.086130528999945 42.331629355000075),-71.08613052899994,42.331629355000075,park_features.csv,2025-11-30 19:58:11
James H. Roberts Playground,,Allston-Brighton,156.0,Playground,UA,,,,"2-5,5-12",POINT (-71.125366396999937 42.359713370000065),-71.12536639699994,42.359713370000065,park_features.csv,2025-11-30 19:58:11
Elmhurst Street Park,,Dorchester,106.0,Playground,UA,,,,"2-5,5-12",POINT (-71.076391981999961 42.289319404000025),-71.07639198199996,42.289319404000025,park_features.csv,2025-11-30 19:58:11
Phillips Street Play Area,,Back Bay/Beacon Hill,237.0,Playground,UA,,,,5-12,POINT (-71.067331451999962 42.360582678000071),-71.06733145199996,42.36058267800007,park_features.csv,2025-11-30 19:58:11
Madison Park H.S. Athletic Fields,,Roxbury,183.0,Tennis,Full,,,,,POINT (-71.085908510999957 42.331922021000025),-71.08590851099996,42.331922021000025,park_features.csv,2025-11-30 19:58:11
Frieda Garcia Park,,Back Bay/Beacon Hill,127.0,Playground,UA,,,,"2-5,5-12",POINT (-71.073443083999962 42.348180256000035),-71.07344308399996,42.348180256000035,park_features.csv,2025-11-30 19:58:11
Menino Park,,Charlestown,2202.0,Playground,UA,,,,"2-5,5-12",POINT (-71.048449554999934 42.37802130700004),-71.04844955499993,42.37802130700004,park_features.csv,2025-11-30 19:58:11
Peter Looney Park,,Charlestown,235.0,Playground,UA,,,,"2-5,5-12",POINT (-71.06556360999997 42.374139034000052),-71.06556360999997,42.374139034000045,park_features.csv,2025-11-30 19:58:11
Tebroc Street Playlot,,Dorchester,349.0,Playground,UA,,,,2-5,POINT (-71.07023690799997 42.303645832000029),-71.07023690799997,42.30364583200003,park_features.csv,2025-11-30 19:58:11
American Legion Playground,,East Boston,9.0,Soccer,Practice Court,,Artificial Turf,,,POINT (-71.029540784999938 42.382414364000056),-71.02954078499994,42.382414364000056,park_features.csv,2025-11-30 19:58:11
Fallon Field,,Roslindale,112.0,Street Hockey,,,,,,POINT (-71.136474009999972 42.287473472000045),-71.13647400999997,42.287473472000045,park_features.csv,2025-11-30 19:58:11
Garvey Playground,,Dorchester,130.0,Street Hockey,,,,,,POINT (-71.044771729999979 42.28756945400005),-71.04477172999998,42.28756945400005,park_features.csv,2025-11-30 19:58:11
Adams/King Playground,,Dorchester,2.0,Street Hockey,,,,,,POINT (-71.056646987999954 42.293514839000068),-71.05664698799995,42.29351483900006,park_features.csv,2025-11-30 19:58:11
Byrne Playground,,Dorchester,39.0,Street Hockey,,Pickleball x 2,,,,POINT (-71.052500788999964 42.301141249000068),-71.05250078899996,42.30114124900006,park_features.csv,2025-11-30 19:58:11
McKinney Playground,,Allston-Brighton,193.0,Street Hockey,,,,,,POINT (-71.152413122999974 42.355301676000067),-71.15241312299997,42.35530167600007,park_features.csv,2025-11-30 19:58:11
Porzio Park,,East Boston,244.0,Street Hockey,,Pickleball x 1,,,,POINT (-71.028886513999964 42.363915108000072),-71.02888651399996,42.36391510800007,park_features.csv,2025-11-30 19:58:11
DeFilippo Playground,,Central Boston,81.0,Street Hockey,,,,,,POINT (-71.056928236999966 42.366402752000056),-71.05692823699997,42.366402752000056,park_features.csv,2025-11-30 19:58:11
Leo F. McCarthy Playground,,Charlestown,101.0,Street Hockey,,,,,,POINT (-71.068142189999946 42.379516968000075),-71.06814218999995,42.379516968000075,park_features.csv,2025-11-30 19:58:11
Martin/Hilltop Playground,,Dorchester,189.0,Playground,UA,,,,"2-5,5-12",POINT (-71.052897504999976 42.279361433000076),-71.05289750499998,42.27936143300008,park_features.csv,2025-11-30 19:58:11
Martin's Park,,South Boston,333.0,Playground,,,,,"0-2,2-5,5-12",POINT (-71.048979815999985 42.353049450000071),-71.04897981599999,42.35304945000007,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Basketball,Full,,,,,POINT (-71.067338373999974 42.343097193000062),-71.06733837399997,42.34309719300006,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Basketball,Full,,,,,POINT (-71.067203645999939 42.343239936000032),-71.06720364599994,42.34323993600003,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Dog Park,UA,,,,,POINT (-71.067754008999941 42.342710120000049),-71.06775400899994,42.34271012000005,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Handball,,,,,,POINT (-71.067721695999978 42.343036642000072),-71.06772169599998,42.34303664200007,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Handball,,,,,,POINT (-71.067766843999948 42.343094638000025),-71.06776684399995,42.343094638000025,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Playground,UA,,,,"2-5,5-12",POINT (-71.067396199999962 42.343484902000057),-71.06739619999996,42.34348490200006,park_features.csv,2025-11-30 19:58:11
Peters Park I,,South End,236.0,Tennis,Full,Pickleball x 1,,,,POINT (-71.067540467999947 42.343064799000047),-71.06754046799995,42.34306479900005,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Tennis,Full,,,,,POINT (-71.099972349999973 42.300075918000061),-71.09997234999997,42.30007591800006,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Tennis,Full,,,,,POINT (-71.100149063999936 42.300093596000067),-71.10014906399994,42.30009359600007,park_features.csv,2025-11-30 19:58:11
White Stadium,,Roxbury,2033.0,Tennis,Full,,,,,POINT (-71.094925008999951 42.308490791000054),-71.09492500899995,42.308490791000054,park_features.csv,2025-11-30 19:58:11
White Stadium,,Roxbury,2033.0,Tennis,Full,,,,,POINT (-71.094990117999942 42.308817874000056),-71.09499011799994,42.308817874000056,park_features.csv,2025-11-30 19:58:11
Quincy/Stanley Play Area,,Dorchester,251.0,Playground,UA,,,,"2-5,5-12",POINT (-71.068705440999963 42.311202760000072),-71.06870544099996,42.31120276000007,park_features.csv,2025-11-30 19:58:11
Rev. Loesch Family Park,,Dorchester,257.0,Basketball,Full,,,,,POINT (-71.066110267999989 42.290445525000052),-71.06611026799999,42.290445525000045,park_features.csv,2025-11-30 19:58:11
Rev. Loesch Family Park,,Dorchester,257.0,Basketball,Full,,,,,POINT (-71.06624736599997 42.291046879000078),-71.06624736599997,42.29104687900008,park_features.csv,2025-11-30 19:58:11
Rev. Loesch Family Park,,Dorchester,257.0,Playground,UA,,,,"2-5,5-12",POINT (-71.066573118999941 42.29101055700005),-71.06657311899994,42.29101055700005,park_features.csv,2025-11-30 19:58:11
Rossmore/Stedman Park,,Jamaica Plain,271.0,Playground,UA,,,,2-5,POINT (-71.106721505999985 42.304659284000024),-71.10672150599999,42.304659284000024,park_features.csv,2025-11-30 19:58:11
Ryan Playground,,Charlestown,274.0,Playground,UA,,,,"2-5,5-12",POINT (-71.072120259999963 42.385230040000067),-71.07212025999996,42.38523004000007,park_features.csv,2025-11-30 19:58:11
Ryan Playground,,Charlestown,274.0,Street Hockey,,,,,,POINT (-71.07195810199994 42.385469829000044),-71.07195810199994,42.38546982900005,park_features.csv,2025-11-30 19:58:11
South Street Mall & Courts,,Jamaica Plain,288.0,Tennis,Full,Pickleball x 3,,,,POINT (-71.115172376999965 42.307933430000048),-71.11517237699996,42.30793343000005,park_features.csv,2025-11-30 19:58:11
